試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2021-01-16,クボタスピアーズ,千葉ZELVA,1,,鎌苅翔,4,■,■,■,■,nan,28,11,2,39.3,32.1,2.75,0,0,0,-,2,0.50,13,0,0,0,0.0,1,1,0,100.0,13
2021-01-16,クボタスピアーズ,千葉ZELVA,2,,赤松圭介,3,■,■,□,nan,nan,18,5,2,27.8,16.7,1.67,4,1,1,25.0,0,-,8,1,2,3,15.6,0,0,0,-,6
2021-01-16,クボタスピアーズ,千葉ZELVA,3,L,早瀬川雄也,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,11,10,59.3,0
2021-01-16,クボタスピアーズ,千葉ZELVA,4,,岡崎誠,4,■,■,■,■,nan,31,11,3,35.5,25.8,2.75,1,0,0,0.0,0,-,17,1,4,4,5.9,12,4,3,45.8,12
2021-01-16,クボタスピアーズ,千葉ZELVA,5,,丸一達也,3,■,■,■,nan,nan,13,5,2,38.5,23.1,1.67,0,0,0,-,0,-,9,0,1,0,-2.8,1,1,0,100.0,5
2021-01-16,クボタスピアーズ,千葉ZELVA,6,,阪根彩斗,3,nan,□,■,■,nan,18,9,1,50.0,44.4,3.00,3,1,0,33.3,1,0.33,13,0,0,3,5.8,4,2,0,50.0,10
2021-01-16,クボタスピアーズ,千葉ZELVA,7,,蓑田蓮,4,□,■,■,■,nan,0,0,0,,,-,0,0,0,-,2,0.50,10,0,1,0,-2.5,0,0,0,-,2
2021-01-16,クボタスピアーズ,千葉ZELVA,8,,野口拓朗,4,■,■,■,■,nan,28,12,1,42.9,39.3,3.00,0,0,0,-,2,0.50,11,0,0,2,4.5,31,19,4,67.7,14
2021-01-16,クボタスピアーズ,千葉ZELVA,9,,田中誠,2,■,nan,nan,□,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,1
2021-01-16,クボタスピアーズ,千葉ZELVA,10,L,寺田晃聖,2,〇,〇,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0,0
2021-01-16,クボタスピアーズ,千葉ZELVA,12,,籠樹,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2021-01-16,クボタスピアーズ,千葉ZELVA,14,,守山巧,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2021-01-16,クボタスピアーズ,千葉ZELVA,16,,谷口裕太郎,2,nan,nan,□,■,nan,7,2,0,28.6,28.6,1.00,0,0,0,-,0,-,7,0,0,0,0.0,3,2,1,83.3,2
2021-01-16,クボタスピアーズ,千葉ZELVA,17,,田中伸哉,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-,0
2021-01-16,クボタスピアーズ,千葉ZELVA,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,144,56,11,38.9,31.2,14.00,8,2,1,25.0,7,1.75,95,2,8,13,3.4,81,40,18,60.5,65
