試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-02-24,ジェイテクトSTINGS,1,,藤中優斗,4,■,■,■,■,nan,10,5,2,0.5,0.3,1.25,0,0,0,-,1,0.25,16,0,1,2,1.6,35,17,9,61.4
2020-02-24,ジェイテクトSTINGS,2,,金丸晃大,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-24,ジェイテクトSTINGS,3,,伏見大和,4,■,■,■,■,nan,9,4,0,0.4444444444444444,0.4444444444444444,1.00,0,0,0,-,1,0.25,9,0,3,0,-8.3,0,0,0,-
2020-02-24,ジェイテクトSTINGS,4,,福山汰一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-24,ジェイテクトSTINGS,5,,饒書涵,4,■,■,■,■,nan,10,7,1,0.7,0.6,1.75,0,0,0,-,0,-,16,1,1,2,7.8,3,0,1,16.7
2020-02-24,ジェイテクトSTINGS,6,,カジースキマテイ,4,■,■,■,■,nan,28,11,2,0.39285714285714285,0.32142857142857145,2.75,4,3,0,75.0,1,0.25,19,2,3,5,13.2,20,12,3,67.5
2020-02-24,ジェイテクトSTINGS,10,,小林光輝,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-24,ジェイテクトSTINGS,11,,袴谷亮介,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,1,0,-25.0,0,0,0,-
2020-02-24,ジェイテクトSTINGS,12,L,興梠亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-24,ジェイテクトSTINGS,14,,西田有志,4,■,■,■,■,nan,51,28,2,0.5490196078431373,0.5098039215686274,7.00,20,12,1,60.0,0,-,19,5,2,7,32.9,0,0,0,-
2020-02-24,ジェイテクトSTINGS,15,,中根聡太,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,0,0,0,0.0,1,0,0,0.0
2020-02-24,ジェイテクトSTINGS,16,,久保山尚,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2020-02-24,ジェイテクトSTINGS,17,L,本間隆太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,10,6,2,70.0
2020-02-24,ジェイテクトSTINGS,19,,浅野博亮,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-02-24,ジェイテクトSTINGS,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,108,55,7,0.5092592592592593,0.4444444444444444,13.75,24,15,1,62.5,3,0.75,97,8,11,16,9.5,69,35,15,61.6
2020-02-24,サントリーサンバーズ,1,L,鶴田大樹,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,7,6,66.7
2020-02-24,サントリーサンバーズ,3,,小野遥輝,4,■,■,■,■,nan,15,8,3,0.5333333333333333,0.3333333333333333,2.00,0,0,0,-,2,0.50,12,2,3,3,16.7,1,0,1,50.0
2020-02-24,サントリーサンバーズ,6,,季道帥,4,■,■,■,■,nan,22,7,2,0.3181818181818182,0.22727272727272727,1.75,5,2,1,40.0,4,1.00,12,0,3,3,0.0,6,0,2,16.7
2020-02-24,サントリーサンバーズ,9,,大宅真樹,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,13,1,3,3,7.7,1,0,0,0.0
