試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2002-12-14,NECブルーロケッツ,7,,菊地洋之,4,■,■,■,■,nan,11,5,1,0.45454545454545453,0.36363636363636365,1.25,0,0,0,-,2,0.50,10,0,0,0,0.0,0,0,0,-
2002-12-14,NECブルーロケッツ,8,,宇佐美大輔,4,■,■,■,■,nan,2,1,1,0.5,0.0,0.25,0,0,0,-,2,0.50,12,0,5,1,2.1,0,0,0,-
2002-12-14,NECブルーロケッツ,9,,脇戸新之助,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-14,NECブルーロケッツ,10,,青木一平,2,nan,nan,■,■,nan,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-
2002-12-14,NECブルーロケッツ,11,,渡邉正堂,2,■,■,nan,nan,nan,5,3,0,0.6,0.6,1.50,0,0,0,-,3,1.50,5,0,1,0,0.0,0,0,0,-
2002-12-14,NECブルーロケッツ,14,,鎌田修,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,6,1,1,1,17.5,0,0,0,-
2002-12-14,NECブルーロケッツ,16,,大村悟,2,nan,nan,■,■,nan,16,9,1,0.5625,0.5,4.50,2,1,0,50.0,0,-,7,0,1,1,3.6,5,5,0,100.0
2002-12-14,NECブルーロケッツ,17,,足立和弘,2,■,■,nan,nan,nan,9,3,0,0.3333333333333333,0.3333333333333333,1.50,1,0,0,0.0,1,0.50,8,0,0,2,6.2,11,8,0,72.7
2002-12-14,NECブルーロケッツ,18,,ロドリゲスアンデルソン,4,■,■,■,■,nan,35,13,7,0.37142857142857144,0.17142857142857143,3.25,11,3,2,27.3,2,0.50,16,0,5,8,12.5,8,5,0,62.5
2002-12-14,NECブルーロケッツ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,101,46,15,0.45544554455445546,0.3069306930693069,11.50,19,4,5,21.1,11,2.75,83,2,14,20,8.2,71,47,0,66.2
2002-12-14,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-14,堺ブレイザーズ,1,,澤畠雄一郎,4,■,■,■,■,nan,11,6,2,0.5454545454545454,0.36363636363636365,1.50,1,0,0,0.0,3,0.75,14,0,4,3,5.4,2,1,0,50.0
2002-12-14,堺ブレイザーズ,2,L,大久保茂和,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,27,21,0,77.8
2002-12-14,堺ブレイザーズ,3,,増村雅尚,2,nan,□,nan,□,nan,2,1,0,0.5,0.5,0.50,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-14,堺ブレイザーズ,5,,市橋祐之,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,0,-,15,0,0,3,5.0,0,0,0,-
2002-12-14,堺ブレイザーズ,6,,千葉進也,4,□,■,■,■,nan,14,3,2,0.21428571428571427,0.07142857142857142,0.75,5,2,0,40.0,3,0.75,15,0,3,5,8.3,10,6,0,60.0
2002-12-14,堺ブレイザーズ,7,,渡邊友嗣,4,■,■,■,■,nan,15,7,2,0.4666666666666667,0.3333333333333333,1.75,3,1,0,33.3,1,0.25,17,1,3,1,6.2,24,20,0,83.3
2002-12-14,堺ブレイザーズ,10,,甲斐祐之,1,■,nan,nan,nan,nan,3,0,1,0.0,-0.3333333333333333,-,2,0,1,0.0,1,1.00,1,0,1,0,0.0,0,0,0,-
2002-12-14,堺ブレイザーズ,11,,増野彰,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-14,堺ブレイザーズ,12,,増成一志,2,nan,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-
2002-12-14,堺ブレイザーズ,15,,伊藤信博,4,■,■,■,■,nan,10,3,2,0.3,0.1,0.75,0,0,0,-,2,0.50,14,1,5,2,9.3,0,0,0,-
2002-12-14,堺ブレイザーズ,18,,フルタードブルーノ,4,■,■,■,■,nan,47,27,2,0.574468085106383,0.5319148936170213,6.75,22,14,2,63.6,4,1.00,18,3,6,3,17.5,10,7,0,70.0
2002-12-14,堺ブレイザーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,102,47,11,0.46078431372549017,0.35294117647058826,11.75,33,17,3,51.5,14,3.50,96,5,22,18,8.9,73,55,0,75.3
2002-12-14,旭化成スパーキッズ,1,L,山田博文,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,10,0,47.6
2002-12-14,旭化成スパーキッズ,2,,山崎典行,4,■,■,■,■,nan,2,0,0,0.0,0.0,-,0,0,0,-,1,0.25,9,0,1,2,5.6,0,0,0,-
2002-12-14,旭化成スパーキッズ,4,,山中正博,1,nan,nan,nan,■,nan,8,2,0,0.25,0.25,2.00,1,0,0,0.0,0,-,2,0,0,0,0.0,0,0,0,-
2002-12-14,旭化成スパーキッズ,5,,高橋智則,4,■,■,■,■,nan,27,11,2,0.4074074074074074,0.3333333333333333,2.75,4,1,1,25.0,2,0.50,16,2,4,3,14.7,29,22,0,75.9
2002-12-14,旭化成スパーキッズ,6,,熊谷豪,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-14,旭化成スパーキッズ,7,,伊藤淳,4,■,■,■,■,nan,14,8,2,0.5714285714285714,0.42857142857142855,2.00,0,0,0,-,3,0.75,13,0,1,0,0.0,0,0,0,-
2002-12-14,旭化成スパーキッズ,8,,鈴木孝政,2,nan,□,nan,□,nan,1,1,0,1.0,1.0,0.50,0,0,0,-,0,-,5,0,1,1,5.0,1,0,0,0.0
2002-12-14,旭化成スパーキッズ,9,,丸山利明,4,■,■,■,■,nan,22,7,1,0.3181818181818182,0.2727272727272727,1.75,1,0,0,0.0,0,-,12,0,2,4,8.3,23,19,0,82.6
2002-12-14,旭化成スパーキッズ,10,,末次志朗,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-14,旭化成スパーキッズ,11,,舩越健太郎,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,0,0.0,0,0,0,-
2002-12-14,旭化成スパーキッズ,14,,大坪史明,3,■,■,■,nan,nan,27,7,2,0.25925925925925924,0.18518518518518517,2.33,11,4,1,36.4,1,0.33,12,1,0,1,8.8,0,0,0,-
2002-12-14,旭化成スパーキッズ,23,,南克幸,4,■,■,■,■,nan,11,1,1,0.09090909090909091,0.0,0.25,0,0,0,-,2,0.50,16,2,4,2,13.1,0,0,0,-
2002-12-14,旭化成スパーキッズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,112,37,8,0.33035714285714285,0.25892857142857145,9.25,17,5,2,29.4,9,2.25,87,5,14,13,8.3,74,51,0,68.9
2002-12-15,サントリーサンバーズ,2,,佐々木太一,3,■,■,■,nan,nan,6,3,1,0.5,0.3333333333333333,1.00,0,0,0,-,2,0.67,15,2,2,2,15.3,0,0,0,-
2002-12-15,サントリーサンバーズ,3,,坂本雄一郎,3,■,■,■,nan,nan,5,4,0,0.8,0.8,1.33,0,0,0,-,5,1.67,6,1,3,0,16.7,0,0,0,-
2002-12-15,サントリーサンバーズ,4,,清水雅之,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,2,0.67,10,0,0,1,2.5,0,0,0,-
2002-12-15,サントリーサンバーズ,5,,小坂慎吾,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,1,35.0,0,0,0,-
2002-12-15,サントリーサンバーズ,6,,栗原圭介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-15,サントリーサンバーズ,8,,西田靖宏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-15,サントリーサンバーズ,10,,荻野正二,3,■,■,■,nan,nan,2,1,1,0.5,0.0,0.33,0,0,0,-,3,1.00,10,0,0,2,5.0,25,19,0,76.0
2002-12-15,サントリーサンバーズ,11,L,津曲勝利,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,17,0,81.0
2002-12-15,サントリーサンバーズ,12,,木原丈裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-15,サントリーサンバーズ,15,,栗原功武,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-15,サントリーサンバーズ,16,,ジルソンベルナルド,3,■,■,■,nan,nan,50,19,8,0.38,0.22,6.33,19,8,3,42.1,4,1.33,17,2,4,7,22.1,0,0,0,-
2002-12-15,サントリーサンバーズ,19,,桑田鎮典,3,■,■,■,nan,nan,15,4,4,0.26666666666666666,0.0,1.33,6,1,2,16.7,0,-,13,0,1,1,1.9,8,4,0,50.0
2002-12-15,サントリーサンバーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,78,31,14,0.3974358974358974,0.21794871794871795,10.33,25,9,5,36.0,16,5.33,74,6,10,14,12.3,54,40,0,74.1
2002-12-15,JTサンダーズ,1,,宮下雅寛,2,nan,□,■,nan,nan,1,1,0,1.0,1.0,0.50,0,0,0,-,1,0.50,7,0,1,3,10.7,0,0,0,-
2002-12-15,JTサンダーズ,2,,平野信孝,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,1,1.00,2,0,0,0,0.0,0,0,0,-
2002-12-15,JTサンダーズ,3,,苅谷淳司,2,■,■,nan,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,4,0,2,0,0.0,0,0,0,-
2002-12-15,JTサンダーズ,4,,河野裕輔,2,■,nan,■,nan,nan,12,2,1,0.16666666666666666,0.08333333333333333,1.00,4,1,1,25.0,0,-,3,0,1,0,0.0,0,0,0,-
2002-12-15,JTサンダーズ,5,,丹山禎昭,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-15,JTサンダーズ,7,,下田悟,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,1,0,0,0.0
2002-12-15,JTサンダーズ,8,,徳元幸人,3,■,■,■,nan,nan,15,5,2,0.3333333333333333,0.2,1.67,1,0,0,0.0,1,0.33,7,0,0,1,3.6,19,16,0,84.2
2002-12-15,JTサンダーズ,10,,直弘龍治,2,□,■,nan,nan,nan,9,3,1,0.3333333333333333,0.2222222222222222,1.50,3,1,1,33.3,0,-,3,0,0,0,0.0,0,0,0,-
2002-12-15,JTサンダーズ,11,,前田悟,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,13,0,2,3,5.8,0,0,0,-
2002-12-15,JTサンダーズ,12,L,山本健之,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,19,0,79.2
2002-12-15,JTサンダーズ,20,,尾上健司,3,■,■,■,nan,nan,6,2,1,0.3333333333333333,0.16666666666666666,0.67,0,0,0,-,3,1.00,11,0,0,2,4.5,0,0,0,-
2002-12-15,JTサンダーズ,21,,サベリエフイリア,3,■,■,■,nan,nan,24,15,1,0.625,0.5833333333333334,5.00,8,5,1,62.5,2,0.67,12,0,3,5,10.4,16,9,0,56.2
2002-12-15,JTサンダーズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,68,28,6,0.4117647058823529,0.3235294117647059,9.33,16,7,3,43.8,8,2.67,63,0,9,14,5.6,60,44,0,73.3
2002-12-15,豊田合成トレフェルサ,2,,沖隆夫,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-15,豊田合成トレフェルサ,3,,諸隈直樹,3,■,■,■,nan,nan,19,10,0,0.5263157894736842,0.5263157894736842,3.33,5,2,0,40.0,0,-,7,0,2,3,10.7,29,17,0,58.6
2002-12-15,豊田合成トレフェルサ,5,,山中秀晃,1,nan,nan,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-
2002-12-15,豊田合成トレフェルサ,8,,木下文博,3,■,■,■,nan,nan,15,12,1,0.8,0.7333333333333333,4.00,0,0,0,-,0,-,13,0,1,0,0.0,6,2,0,33.3
2002-12-15,豊田合成トレフェルサ,9,,川浦博昭,3,■,■,■,nan,nan,4,0,0,0.0,0.0,-,0,0,0,-,1,0.33,8,0,0,0,0.0,1,1,0,100.0
2002-12-15,豊田合成トレフェルサ,10,,ペレイラマックス,3,■,■,■,nan,nan,33,10,4,0.30303030303030304,0.18181818181818182,3.33,15,6,2,40.0,1,0.33,11,3,3,2,26.4,1,0,0,0.0
2002-12-15,豊田合成トレフェルサ,11,L,長屋裕,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,20,0,80.0
2002-12-15,豊田合成トレフェルサ,12,,鳥居聖史,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-15,豊田合成トレフェルサ,13,,安原貴之,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2002-12-15,豊田合成トレフェルサ,16,,鈴木康晋,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2002-12-15,豊田合成トレフェルサ,17,,佐藤和夫,3,■,■,■,nan,nan,4,1,0,0.25,0.25,0.33,0,0,0,-,1,0.33,11,1,1,2,11.8,0,0,0,-
2002-12-15,豊田合成トレフェルサ,19,,島野俊一,2,■,■,nan,nan,nan,0,0,0,,,-,0,0,0,-,1,0.50,5,0,0,1,5.0,0,0,0,-
2002-12-15,豊田合成トレフェルサ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,75,33,5,0.44,0.37333333333333335,11.00,20,8,2,40.0,4,1.33,60,4,7,8,8.7,62,40,0,64.5
