試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2001-12-14,NECブルーロケッツ,JTサンダーズ,2,,細川延由,5,■,■,■,■,■,33,17,2,51.5,45.5,3.40,1,0,0,0.0,0,-,21,1,1,2,7.1,29,25,0,86.2,18
2001-12-14,NECブルーロケッツ,JTサンダーズ,3,L,大森陽祐,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,33,25,0,75.8,0
2001-12-14,NECブルーロケッツ,JTサンダーズ,5,,大関元樹,5,■,■,■,■,■,11,5,0,45.5,45.5,1.00,1,0,0,0.0,8,1.60,15,0,5,3,5.0,0,0,0,-,13
2001-12-14,NECブルーロケッツ,JTサンダーズ,6,,竹内実,5,■,■,■,■,■,31,13,4,41.9,29.0,2.60,2,0,0,0.0,0,-,17,0,3,1,1.5,33,24,0,72.7,13
2001-12-14,NECブルーロケッツ,JTサンダーズ,10,,青木一平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-12-14,NECブルーロケッツ,JTサンダーズ,11,,渡邉正堂,5,■,■,■,■,■,11,4,2,36.4,18.2,0.80,0,0,0,-,2,0.40,13,0,6,3,5.8,0,0,0,-,6
2001-12-14,NECブルーロケッツ,JTサンダーズ,12,,奥田晃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-12-14,NECブルーロケッツ,JTサンダーズ,14,,鎌田修,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,0,0,0,-,0
2001-12-14,NECブルーロケッツ,JTサンダーズ,16,,佐藤宝男,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2001-12-14,NECブルーロケッツ,JTサンダーズ,18,,ロドリゲスアンデルソン,5,■,■,■,■,■,44,28,2,63.6,59.1,5.60,17,10,0,58.8,1,0.20,18,3,8,2,18.3,3,3,0,100.0,32
2001-12-14,NECブルーロケッツ,JTサンダーズ,20,,大村悟,5,□,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,9,0,1,1,2.8,0,0,0,-,0
2001-12-14,NECブルーロケッツ,JTサンダーズ,21,,宇佐美大輔,5,■,■,■,■,■,3,2,0,66.7,66.7,0.40,0,0,0,-,4,0.80,13,0,6,1,1.9,0,0,0,-,6
2001-12-14,NECブルーロケッツ,JTサンダーズ,チーム合計,チーム合計,チーム合計,5,nan,nan,nan,nan,nan,133,69,10,51.9,44.4,13.80,21,10,0,47.6,15,3.00,109,4,31,13,6.5,98,77,0,78.6,88
2001-12-14,JTサンダーズ,NECブルーロケッツ,1,,宮下雅寛,2,nan,□,□,nan,nan,1,1,0,100.0,100.0,0.50,0,0,0,-,1,0.50,3,0,1,0,0.0,0,0,0,-,2
2001-12-14,JTサンダーズ,NECブルーロケッツ,2,,平野信孝,3,nan,nan,■,■,■,17,5,1,29.4,23.5,1.67,4,2,0,50.0,2,0.67,8,1,0,0,12.5,5,3,0,60.0,8
2001-12-14,JTサンダーズ,NECブルーロケッツ,3,,苅谷淳司,5,■,■,■,■,■,6,2,0,33.3,33.3,0.40,0,0,0,-,3,0.60,15,0,3,2,3.3,0,0,0,-,5
