試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,1,,上場雄也,4,■,■,■,■,nan,45,20,5,44.4,33.3,5.00,9,4,1,44.4,2,0.50,15,1,2,4,10.0,0,0,0,-,23
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,2,,浜崎勇矢,4,■,■,■,■,nan,3,1,1,33.3,0.0,0.25,0,0,0,-,0,-,10,0,1,1,0.0,0,0,0,-,1
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,4,,阿部航平,4,■,■,■,■,nan,10,4,0,40.0,40.0,1.00,0,0,0,-,5,1.25,13,0,3,3,0.0,1,1,0,100.0,9
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,5,,廣瀬優希,4,■,■,■,■,nan,23,12,3,52.2,39.1,3.00,0,0,0,-,3,0.75,8,0,2,1,-3.1,0,0,0,-,15
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,6,,瀧澤陽紀,2,nan,□,nan,□,nan,6,2,0,33.3,33.3,1.00,0,0,0,-,0,-,3,0,2,1,-8.3,10,6,3,75.0,2
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,8,,曹海倫,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,10,,鎌田敏弥,1,nan,nan,nan,□,nan,4,3,0,75.0,75.0,3.00,1,1,0,100.0,0,-,3,0,1,2,8.3,2,1,0,50.0,3
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,12,,土井友登,2,nan,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,7,1,0,2,21.4,0,0,0,-,1
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,13,L,新垣東麻,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,14,,勝本真太郎,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,20,,満生大輝,4,■,■,■,■,nan,24,9,4,37.5,20.8,2.25,5,1,2,20.0,0,-,10,1,5,2,2.5,23,18,3,84.8,10
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,22,L,関谷拓巳,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,7,4,60.0,0
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,23,,曽田一也,4,■,■,■,■,nan,12,1,1,8.3,0.0,0.25,0,0,0,-,0,-,12,0,0,1,2.1,41,21,9,62.2,1
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,26,,鈴木匡教,3,□,□,□,nan,nan,2,1,0,50.0,50.0,0.33,0,0,0,-,1,0.33,3,1,1,0,25.0,0,0,0,-,3
2020-10-17,つくばユナイテッドSunGAIA,埼玉アザレア,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,129,53,14,41.1,30.2,13.25,15,6,3,40.0,11,2.75,87,4,17,18,4.9,92,54,19,69.0,68
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,1,L,川崎翔太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,7,3,53.1,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,2,,加藤克貴,4,■,■,■,■,nan,10,2,2,20.0,0.0,0.50,1,0,0,0.0,0,-,23,1,1,6,9.8,31,17,7,66.1,3
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,3,,石井和希,4,■,■,■,■,nan,43,25,3,58.1,51.2,6.25,8,3,1,37.5,0,-,16,0,0,1,1.6,0,0,0,-,25
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,5,,佐藤匠,4,■,■,■,■,nan,13,7,1,53.8,46.2,1.75,0,0,0,-,4,1.00,12,0,2,3,2.1,0,0,0,-,11
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,6,,浜田翔太,4,■,■,■,■,nan,3,2,1,66.7,33.3,0.50,0,0,0,-,4,1.00,13,0,1,1,0.0,2,0,2,50.0,6
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,7,,笠原啓太,4,■,■,■,■,nan,8,5,0,62.5,62.5,1.25,0,0,0,-,1,0.25,18,1,1,7,13.9,0,0,0,-,7
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,8,,筒井匠,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,9,,前田将武,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,0.0,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,10,,川畑貴裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,12,,川副大海,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,16,,小堀優,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,17,,茂木祐太,4,■,■,■,■,nan,26,13,1,50.0,46.2,3.25,0,0,0,-,0,-,9,0,1,0,-2.8,19,12,2,68.4,13
