試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,相手アタック打数,相手アタック得点,相手アタック失点,相手アタック決定率,相手ブロック得点,相手ブロックセット平均,相手サーブ効果率,相手サーブレシーブ成功率
2020-10-24,長野GaRons,1,,酒井駿,4,■,■,■,■,nan,37,16,6,43.2,27.0,4.00,4,2,1,50.0,2,0.50,14,0,1,1,0.0,21,8,6,52.4,,,,,,,,
2020-10-24,長野GaRons,2,,鰐川怜児,4,■,■,■,■,nan,9,5,0,55.6,55.6,1.25,0,0,0,-,1,0.25,12,0,3,2,-2.1,1,0,1,50.0,,,,,,,,
2020-10-24,長野GaRons,3,L,三角尚久,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,長野GaRons,4,,渡部勇人,4,■,■,■,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,16,1,1,2,7.8,1,0,0,0.0,,,,,,,,
2020-10-24,長野GaRons,5,,浅田潮,4,■,■,■,■,nan,18,5,2,27.8,16.7,1.25,0,0,0,-,2,0.50,15,0,0,6,10.0,27,10,3,42.6,,,,,,,,
2020-10-24,長野GaRons,6,,松下祐太,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,6,4,1,75.0,,,,,,,,
2020-10-24,長野GaRons,7,,石坂ハスナヌ,4,■,■,■,■,nan,14,6,3,42.9,21.4,1.50,0,0,0,-,4,1.00,13,0,1,1,0.0,0,0,0,-,,,,,,,,
2020-10-24,長野GaRons,8,,笹岡凪斗,2,□,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,4,0,0,1,6.2,0,0,0,-,,,,,,,,
2020-10-24,長野GaRons,9,,高瀬太一,4,■,■,■,■,nan,24,13,5,54.2,33.3,3.25,10,7,2,70.0,0,-,9,0,2,3,2.8,0,0,0,-,,,,,,,,
2020-10-24,長野GaRons,10,,柳生大成,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,長野GaRons,12,L,山田広大,4,〇,〇,〇,〇,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,7,6,62.5,,,,,,,,
2020-10-24,長野GaRons,14,,高井大輝,3,□,nan,□,■,nan,0,0,0,,,-,0,0,0,-,0,-,6,0,0,1,4.2,0,0,0,-,,,,,,,,
2020-10-24,長野GaRons,15,,曾根裕也,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,,,,,,,,
2020-10-24,長野GaRons,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,103,45,16,43.7,28.2,11.25,14,9,3,64.3,9,2.25,89,1,8,17,3.7,72,29,17,52.1,136,60,9,44.1,8,2.00,1.9,67.3
