試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-01-12,JTマーヴェラス,久光製薬スプリングス,1,,芥川愛加,4,■,■,■,■,nan,7,3,0,42.9,42.9,0.75,0,0,0,-,2,0.50,8,0,0,1,3.1,1,0,0,0.0,5
2020-01-12,JTマーヴェラス,久光製薬スプリングス,2,,林琴奈,4,■,■,■,■,nan,53,21,4,39.6,32.1,5.25,7,3,0,42.9,0,-,15,0,1,7,10.0,16,7,2,50.0,21
2020-01-12,JTマーヴェラス,久光製薬スプリングス,3,,小川杏奈,2,■,■,nan,nan,nan,4,1,0,25.0,25.0,0.50,0,0,0,-,0,-,4,0,3,0,-18.8,1,1,0,100.0,1
2020-01-12,JTマーヴェラス,久光製薬スプリングス,5,,柴田真果,2,□,nan,nan,□,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2020-01-12,JTマーヴェラス,久光製薬スプリングス,6,,田中瑞稀,4,■,■,■,■,nan,29,10,0,34.5,34.5,2.50,4,1,0,25.0,1,0.25,17,2,2,7,19.1,29,13,8,58.6,13
2020-01-12,JTマーヴェラス,久光製薬スプリングス,7,,田中美咲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,JTマーヴェラス,久光製薬スプリングス,8,,カムンタラーケオカラヤー,3,nan,□,■,■,nan,9,7,0,77.8,77.8,2.33,0,0,0,-,0,-,8,1,0,2,18.8,0,0,0,-,8
2020-01-12,JTマーヴェラス,久光製薬スプリングス,10,,ドルーズアンドレア,4,■,■,■,■,nan,37,18,2,48.6,43.2,4.50,17,10,2,58.8,2,0.50,14,2,2,8,25.0,0,0,0,-,22
2020-01-12,JTマーヴェラス,久光製薬スプリングス,11,,目黒優佳,3,nan,□,□,□,nan,2,0,1,0.0,-50.0,-,2,0,1,0.0,0,-,9,1,0,3,19.4,6,4,2,83.3,1
2020-01-12,JTマーヴェラス,久光製薬スプリングス,13,,西川有喜,1,□,nan,nan,nan,nan,4,2,0,50.0,50.0,2.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,2
2020-01-12,JTマーヴェラス,久光製薬スプリングス,14,,ヒックマンジャスティス,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-01-12,JTマーヴェラス,久光製薬スプリングス,15,L,小幡真子,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,7,3,60.7,0
2020-01-12,JTマーヴェラス,久光製薬スプリングス,16,,山本美沙,1,□,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2020-01-12,JTマーヴェラス,久光製薬スプリングス,19,,籾井あき,4,■,■,■,■,nan,3,1,0,33.3,33.3,0.25,0,0,0,-,0,-,10,1,0,3,17.5,0,0,0,-,2
2020-01-12,JTマーヴェラス,久光製薬スプリングス,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,149,63,7,42.3,37.6,15.75,30,14,3,46.7,5,1.25,88,7,8,32,14.8,67,32,15,59.0,75
