試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2009-04-03,デンソーエアリービーズ,東レアローズ,1,,眞恵子,3,□,□,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-,0
2009-04-03,デンソーエアリービーズ,東レアローズ,2,,矢野美子,5,■,■,■,■,■,9,3,0,33.3,33.3,0.60,0,0,0,-,0,-,20,0,0,5,6.2,0,0,0,-,3
2009-04-03,デンソーエアリービーズ,東レアローズ,3,,福田舞,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-03,デンソーエアリービーズ,東レアローズ,4,,細田絵理,5,■,■,■,■,■,39,17,3,43.6,35.9,3.40,1,1,0,100.0,2,0.40,19,1,0,5,10.8,35,22,0,62.9,20
2009-04-03,デンソーエアリービーズ,東レアローズ,5,,岡野知子,5,■,■,■,■,■,56,19,2,33.9,30.4,3.80,0,0,0,-,2,0.40,17,0,0,5,7.4,35,28,0,80.0,21
2009-04-03,デンソーエアリービーズ,東レアローズ,6,,横山雅美,5,■,■,■,■,■,1,0,0,0.0,0.0,-,0,0,0,-,0,-,15,0,0,1,1.7,0,0,0,-,0
2009-04-03,デンソーエアリービーズ,東レアローズ,8,,井上香織,5,■,■,■,■,■,22,6,0,27.3,27.3,1.20,0,0,0,-,4,0.80,13,0,1,7,13.5,0,0,0,-,10
2009-04-03,デンソーエアリービーズ,東レアローズ,9,L,櫻井由香,5,●,●,●,●,●,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,10,0,71.4,0
2009-04-03,デンソーエアリービーズ,東レアローズ,14,,大槻真弥,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,0,0,0.0,0
2009-04-03,デンソーエアリービーズ,東レアローズ,15,L,奥田恭子,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2009-04-03,デンソーエアリービーズ,東レアローズ,16,,片下恭子,4,nan,□,□,□,□,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,11,0,73.3,0
