試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,1,L,川崎翔太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,7,3,53.1,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,2,,加藤克貴,4,■,■,■,■,nan,10,2,2,20.0,0.0,0.50,1,0,0,0.0,0,-,23,1,1,6,9.8,31,17,7,66.1,3
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,3,,石井和希,4,■,■,■,■,nan,43,25,3,58.1,51.2,6.25,8,3,1,37.5,0,-,16,0,0,1,1.6,0,0,0,-,25
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,5,,佐藤匠,4,■,■,■,■,nan,13,7,1,53.8,46.2,1.75,0,0,0,-,4,1.00,12,0,2,3,2.1,0,0,0,-,11
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,6,,浜田翔太,4,■,■,■,■,nan,3,2,1,66.7,33.3,0.50,0,0,0,-,4,1.00,13,0,1,1,0.0,2,0,2,50.0,6
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,7,,笠原啓太,4,■,■,■,■,nan,8,5,0,62.5,62.5,1.25,0,0,0,-,1,0.25,18,1,1,7,13.9,0,0,0,-,7
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,8,,筒井匠,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,0,0.0,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,9,,前田将武,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,1,1,0.0,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,10,,川畑貴裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,12,,川副大海,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,16,,小堀優,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,17,,茂木祐太,4,■,■,■,■,nan,26,13,1,50.0,46.2,3.25,0,0,0,-,0,-,9,0,1,0,-2.8,19,12,2,68.4,13
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,18,,三浦一真,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,19,,堀内雄斗,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2020-10-17,埼玉アザレア,つくばユナイテッドSunGAIA,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,103,54,8,52.4,44.7,13.50,9,3,1,33.3,9,2.25,99,2,7,19,5.1,69,37,14,63.8,65
