試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2011-01-08,警視庁フォートファイターズ,14,,中道元貴,2,■,■,nan,nan,nan,9,2,1,0.2222222222222222,0.1111111111111111,1.00,1,0,0,0.0,0,-,7,0,1,1,3.6,14,5,0,35.7
2011-01-08,警視庁フォートファイターズ,20,,鈴木雅史,1,nan,nan,□,nan,nan,1,1,0,1.0,1.0,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,警視庁フォートファイターズ,24,,中田学,2,nan,□,■,nan,nan,11,4,0,0.36363636363636365,0.36363636363636365,2.00,1,0,0,0.0,1,0.50,2,0,0,0,0.0,2,1,0,50.0
2011-01-08,警視庁フォートファイターズ,25,,金丸将大,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2011-01-08,警視庁フォートファイターズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,84,30,5,0.35714285714285715,0.2976190476190476,10.00,13,4,2,30.8,10,3.33,64,2,5,14,8.3,65,38,0,58.5
2011-01-08,富士通カワサキレッドスピリッツ,1,,中川剛,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,富士通カワサキレッドスピリッツ,4,,神山哲郎,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,富士通カワサキレッドスピリッツ,6,,三芳健斗,3,■,■,■,nan,nan,8,4,1,0.5,0.375,1.33,0,0,0,-,3,1.00,7,0,0,3,10.7,1,0,0,0.0
2011-01-08,富士通カワサキレッドスピリッツ,7,,勝田祥平,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,富士通カワサキレッドスピリッツ,8,,廣本遥,3,■,■,■,nan,nan,25,11,1,0.44,0.4,3.67,2,0,1,0.0,1,0.33,9,0,2,1,2.8,13,8,0,61.5
2011-01-08,富士通カワサキレッドスピリッツ,9,,平澤徹,3,■,■,■,nan,nan,13,5,1,0.38461538461538464,0.3076923076923077,1.67,0,0,0,-,2,0.67,8,0,0,2,6.2,0,0,0,-
2011-01-08,富士通カワサキレッドスピリッツ,11,L,呉屋宏和,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,富士通カワサキレッドスピリッツ,12,,松本健作,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,0,0,1,5.0,0,0,0,-
2011-01-08,富士通カワサキレッドスピリッツ,13,,渡辺聖太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,富士通カワサキレッドスピリッツ,14,,岩井浩二,3,■,■,■,nan,nan,27,13,3,0.48148148148148145,0.37037037037037035,4.33,1,0,1,0.0,3,1.00,14,2,1,9,30.4,19,13,0,68.4
2011-01-08,富士通カワサキレッドスピリッツ,15,,北沢浩,3,■,■,■,nan,nan,2,1,0,0.5,0.5,0.33,0,0,0,-,1,0.33,11,0,1,1,2.3,1,0,0,0.0
2011-01-08,富士通カワサキレッドスピリッツ,17,L,藤森圭,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,24,22,0,91.7
2011-01-08,富士通カワサキレッドスピリッツ,18,,小川直紀,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,5,1,0,0,16.0,0,0,0,-
2011-01-08,富士通カワサキレッドスピリッツ,19,,松野昭博,3,■,■,■,nan,nan,32,12,5,0.375,0.21875,4.00,12,4,4,33.3,1,0.33,14,1,2,8,20.0,0,0,0,-
2011-01-08,富士通カワサキレッドスピリッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,107,46,11,0.42990654205607476,0.32710280373831774,15.33,15,4,6,26.7,11,3.67,73,4,6,25,13.5,58,43,0,74.1
2011-01-08,近畿クラブスフィーダ,1,,川越裕康,2,■,■,nan,nan,nan,8,2,0,0.25,0.25,1.00,0,0,0,-,3,1.50,6,0,1,1,4.2,1,1,0,100.0
2011-01-08,近畿クラブスフィーダ,2,,梶野喜宏,2,■,■,nan,nan,nan,2,2,0,1.0,1.0,1.00,0,0,0,-,0,-,12,0,1,5,10.4,0,0,0,-
2011-01-08,近畿クラブスフィーダ,3,,梶野昭宏,2,■,■,nan,nan,nan,14,6,2,0.42857142857142855,0.2857142857142857,3.00,0,0,0,-,0,-,7,2,0,5,40.7,23,16,0,69.6
2011-01-08,近畿クラブスフィーダ,5,L,折井拓也,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,11,7,0,63.6
2011-01-08,近畿クラブスフィーダ,8,,田内卓,1,nan,nan,■,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,1,0,26.7,0,0,0,-
2011-01-08,近畿クラブスフィーダ,9,,小山喬大,3,■,■,■,nan,nan,10,3,0,0.3,0.3,1.00,0,0,0,-,4,1.33,19,2,0,4,14.7,0,0,0,-
2011-01-08,近畿クラブスフィーダ,13,,山近哲,3,■,■,■,nan,nan,22,10,1,0.45454545454545453,0.4090909090909091,3.33,3,0,0,0.0,0,-,10,0,1,1,2.5,0,0,0,-
2011-01-08,近畿クラブスフィーダ,14,,平田英貴,2,nan,□,■,nan,nan,4,3,0,0.75,0.75,1.50,0,0,0,-,1,0.50,2,0,1,0,0.0,0,0,0,-
2011-01-08,近畿クラブスフィーダ,16,,山本健登,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,5,3,0,60.0
2011-01-08,近畿クラブスフィーダ,18,L,有薗亮平,1,nan,nan,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0
2011-01-08,近畿クラブスフィーダ,19,,中島健太,2,nan,□,■,nan,nan,11,8,2,0.7272727272727273,0.5454545454545454,4.00,1,0,1,0.0,1,0.50,2,0,0,2,25.0,0,0,0,-
2011-01-08,近畿クラブスフィーダ,20,,伊藤達也,1,nan,nan,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,近畿クラブスフィーダ,21,,岡本侑,3,■,■,■,nan,nan,20,10,1,0.5,0.45,3.33,1,0,0,0.0,0,-,6,0,0,1,4.2,11,11,0,100.0
2011-01-08,近畿クラブスフィーダ,22,,伊勢谷将弘,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-
2011-01-08,近畿クラブスフィーダ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,92,44,6,0.4782608695652174,0.41304347826086957,14.67,5,0,1,0.0,9,3.00,73,5,5,21,12.9,53,40,0,75.5
2011-01-08,東京トヨペットグリーンスパークル,1,,伊藤優介,3,■,■,■,nan,nan,24,10,4,0.4166666666666667,0.25,3.33,0,0,0,-,2,0.67,13,0,1,3,5.8,10,5,0,50.0
2011-01-08,東京トヨペットグリーンスパークル,3,,馬場裕峰,3,■,■,■,nan,nan,19,8,3,0.42105263157894735,0.2631578947368421,2.67,3,1,2,33.3,0,-,7,0,0,1,3.6,13,5,0,38.5
2011-01-08,東京トヨペットグリーンスパークル,4,L,中沢敏浩,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,15,10,0,66.7
2011-01-08,東京トヨペットグリーンスパークル,5,,浅見冬樹,3,■,■,■,nan,nan,1,1,0,1.0,1.0,0.33,0,0,0,-,0,-,7,0,0,1,3.6,0,0,0,-
2011-01-08,東京トヨペットグリーンスパークル,9,,田中淳一,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2011-01-08,東京トヨペットグリーンスパークル,10,,池田正一,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,東京トヨペットグリーンスパークル,11,,松枝寿明,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,東京トヨペットグリーンスパークル,12,,橋本和浩,3,■,■,■,nan,nan,11,1,1,0.09090909090909091,0.0,0.33,0,0,0,-,1,0.33,12,0,0,6,12.5,0,0,0,-
2011-01-08,東京トヨペットグリーンスパークル,13,,井上佑馬,3,■,■,■,nan,nan,12,5,2,0.4166666666666667,0.25,1.67,0,0,0,-,1,0.33,9,1,0,1,13.9,1,1,0,100.0
2011-01-08,東京トヨペットグリーンスパークル,15,,荒川崇,1,nan,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2011-01-08,東京トヨペットグリーンスパークル,16,,松本敬三,3,■,■,■,nan,nan,28,8,2,0.2857142857142857,0.21428571428571427,2.67,2,0,1,0.0,0,-,5,0,1,1,5.0,28,21,0,75.0
2011-01-08,東京トヨペットグリーンスパークル,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,95,33,12,0.3473684210526316,0.22105263157894736,11.00,5,1,3,20.0,4,1.33,56,1,2,13,7.6,67,42,0,62.7
2011-01-08,東京ヴェルディ,2,L,浅岡遥太,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,12,0,75.0
2011-01-08,東京ヴェルディ,5,,根岸慎紘,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,1,0,0.0,1,0,0,0.0
2011-01-08,東京ヴェルディ,6,,高橋洋史,4,■,■,■,■,nan,3,0,0,0.0,0.0,-,0,0,0,-,0,-,22,0,0,2,2.3,0,0,0,-
2011-01-08,東京ヴェルディ,9,,槌尾健,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,東京ヴェルディ,11,,奥田晃,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,東京ヴェルディ,14,,飯塚俊彦,4,■,■,■,■,nan,38,18,1,0.47368421052631576,0.4473684210526316,4.50,9,4,1,44.4,3,0.75,15,0,4,2,3.3,0,0,0,-
2011-01-08,東京ヴェルディ,15,,中島俊介,4,■,■,■,■,nan,33,21,2,0.6363636363636364,0.5757575757575758,5.25,10,6,1,60.0,0,-,11,0,6,4,9.1,3,0,0,0.0
2011-01-08,東京ヴェルディ,16,,山下裕之,4,■,■,■,■,nan,14,6,1,0.42857142857142855,0.35714285714285715,1.50,0,0,0,-,0,-,16,0,0,7,10.9,50,28,0,56.0
2011-01-08,東京ヴェルディ,19,,間瀬公平,4,□,□,□,□,nan,2,2,0,1.0,1.0,0.50,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2011-01-08,東京ヴェルディ,21,,溝口信二,4,■,■,■,■,nan,8,6,0,0.75,0.75,1.50,0,0,0,-,4,1.00,20,0,1,6,7.5,0,0,0,-
2011-01-08,東京ヴェルディ,22,,大下将,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,東京ヴェルディ,28,,竹田昭徳,4,■,■,■,■,nan,17,8,1,0.47058823529411764,0.4117647058823529,2.00,0,0,0,-,3,0.75,11,0,0,1,2.3,0,0,0,-
2011-01-08,東京ヴェルディ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,115,61,5,0.5304347826086957,0.48695652173913045,15.25,19,10,2,52.6,10,2.50,99,0,12,22,5.6,70,40,0,57.1
2011-01-08,兵庫デルフィーノ,1,,井上優人,3,■,■,nan,□,nan,8,3,1,0.375,0.25,1.00,0,0,0,-,2,0.67,6,0,2,1,4.2,1,1,0,100.0
2011-01-08,兵庫デルフィーノ,2,,白川佑樹,2,nan,nan,■,■,nan,17,8,2,0.47058823529411764,0.35294117647058826,4.00,2,1,0,50.0,0,-,9,1,4,2,16.7,0,0,0,-
2011-01-08,兵庫デルフィーノ,3,,原田将志,2,■,■,nan,nan,nan,25,7,3,0.28,0.16,3.50,11,2,1,18.2,2,1.00,4,0,2,1,6.2,0,0,0,-
2011-01-08,兵庫デルフィーノ,4,,笠島彰悟,3,nan,□,■,■,nan,7,1,2,0.14285714285714285,-0.14285714285714285,0.33,0,0,0,-,1,0.33,8,1,0,5,25.6,0,0,0,-
2011-01-08,兵庫デルフィーノ,5,,半田剛史,4,■,■,■,■,nan,19,8,1,0.42105263157894735,0.3684210526315789,2.00,2,0,0,0.0,1,0.25,13,1,2,7,19.6,5,3,0,60.0
2011-01-08,兵庫デルフィーノ,6,,井上周二,4,■,■,■,■,nan,38,17,1,0.4473684210526316,0.42105263157894735,4.25,2,0,0,0.0,0,-,16,0,1,3,4.7,29,22,0,75.9
2011-01-08,兵庫デルフィーノ,7,,橋丘矩宗,4,■,■,■,■,nan,11,5,1,0.45454545454545453,0.36363636363636365,1.25,0,0,0,-,0,-,8,2,0,2,28.7,1,1,0,100.0
2011-01-08,兵庫デルフィーノ,8,,織田康宏,2,nan,□,□,nan,nan,1,0,0,0.0,0.0,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2011-01-08,兵庫デルフィーノ,9,,竹永大樹,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2011-01-08,兵庫デルフィーノ,12,L,栗栖徹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,兵庫デルフィーノ,14,L,木原恵一,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,49,37,0,75.5
2011-01-08,兵庫デルフィーノ,19,,浦田哲平,3,□,nan,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,1,1,12.5,0,0,0,-
2011-01-08,兵庫デルフィーノ,21,,中村成輔,4,■,■,■,■,nan,3,1,0,0.3333333333333333,0.3333333333333333,0.25,0,0,0,-,0,-,14,0,0,5,8.9,1,1,0,100.0
2011-01-08,兵庫デルフィーノ,23,,北山宏樹,3,□,□,□,nan,nan,2,2,0,1.0,1.0,0.67,0,0,0,-,0,-,1,0,0,0,0.0,1,0,0,0.0
2011-01-08,兵庫デルフィーノ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,131,52,11,0.3969465648854962,0.31297709923664124,13.00,17,3,1,17.6,6,1.50,84,5,12,27,13.3,87,65,0,74.7
2011-01-08,トヨタ自動車サンホークス,1,,太田有紀,3,■,■,■,nan,nan,25,9,2,0.36,0.28,3.00,6,2,0,33.3,1,0.33,10,1,4,4,18.0,28,23,0,82.1
2011-01-08,トヨタ自動車サンホークス,3,,石田裕矢,3,■,■,■,nan,nan,15,5,2,0.3333333333333333,0.2,1.67,0,0,0,-,4,1.33,13,1,0,3,11.9,0,0,0,-
2011-01-08,トヨタ自動車サンホークス,4,,渡邉敬太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,トヨタ自動車サンホークス,5,,川北陽介,3,■,■,■,nan,nan,10,5,0,0.5,0.5,1.67,0,0,0,-,2,0.67,11,1,1,3,14.1,0,0,0,-
2011-01-08,トヨタ自動車サンホークス,7,,岩谷徹也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,トヨタ自動車サンホークス,8,,山本一総,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,トヨタ自動車サンホークス,9,,岩佐隆太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,トヨタ自動車サンホークス,10,,甲斐啓祐,3,■,■,■,nan,nan,32,11,3,0.34375,0.25,3.67,11,6,0,54.5,1,0.33,10,0,3,2,5.0,1,1,0,100.0
2011-01-08,トヨタ自動車サンホークス,11,,篠田竜司,3,■,■,■,nan,nan,3,2,0,0.6666666666666666,0.6666666666666666,0.67,0,0,0,-,2,0.67,17,2,1,8,21.2,0,0,0,-
2011-01-08,トヨタ自動車サンホークス,12,,大隈慎也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,トヨタ自動車サンホークス,13,,上道映人,3,■,■,■,nan,nan,14,4,1,0.2857142857142857,0.21428571428571427,1.33,2,0,0,0.0,1,0.33,13,1,3,1,8.1,12,9,0,75.0
2011-01-08,トヨタ自動車サンホークス,15,L,木村友宣,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,9,0,64.3
2011-01-08,トヨタ自動車サンホークス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,99,36,8,0.36363636363636365,0.2828282828282828,12.00,19,8,0,42.1,11,3.67,74,6,12,21,13.6,55,42,0,76.4
2011-01-08,きんでんトリニティーブリッツ,1,,福冨和志,3,■,■,■,nan,nan,24,7,3,0.2916666666666667,0.16666666666666666,2.33,2,0,0,0.0,0,-,7,0,0,2,7.1,1,1,0,100.0
2011-01-08,きんでんトリニティーブリッツ,2,,奥平祐介,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,1,25.0,0,0,0,-
2011-01-08,きんでんトリニティーブリッツ,4,,今田善仁,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,0,0,0,-
2011-01-08,きんでんトリニティーブリッツ,5,,中西教之,1,■,nan,nan,nan,nan,3,2,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,1,1.00,1,0,0,0,0.0,1,1,0,100.0
2011-01-08,きんでんトリニティーブリッツ,6,,山原健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,きんでんトリニティーブリッツ,7,,鮎川輝丈,3,□,□,■,nan,nan,7,1,4,0.14285714285714285,-0.42857142857142855,0.33,0,0,0,-,0,-,5,1,1,0,20.0,13,8,0,61.5
2011-01-08,きんでんトリニティーブリッツ,8,,高橋正,2,■,■,nan,nan,nan,7,2,2,0.2857142857142857,0.0,1.00,1,0,1,0.0,0,-,5,0,0,1,5.0,5,0,0,0.0
2011-01-08,きんでんトリニティーブリッツ,9,L,藤島謙裕,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,きんでんトリニティーブリッツ,11,,塩大地,3,■,■,■,nan,nan,19,6,2,0.3157894736842105,0.21052631578947367,2.00,0,0,0,-,2,0.67,14,0,4,1,1.8,0,0,0,-
2011-01-08,きんでんトリニティーブリッツ,13,L,山下栄和,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,14,10,0,71.4
2011-01-08,きんでんトリニティーブリッツ,16,,中西優介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,きんでんトリニティーブリッツ,17,,本多尚也,3,■,■,■,nan,nan,25,7,2,0.28,0.2,2.33,3,2,0,66.7,1,0.33,10,0,0,1,2.5,28,15,0,53.6
2011-01-08,きんでんトリニティーブリッツ,19,,橋本峻介,3,□,■,■,nan,nan,10,4,1,0.4,0.3,1.33,0,0,0,-,2,0.67,7,0,0,2,7.1,0,0,0,-
2011-01-08,きんでんトリニティーブリッツ,20,,毛利光生,3,■,■,■,nan,nan,0,0,0,,,-,0,0,0,-,1,0.33,9,0,0,5,13.9,0,0,0,-
2011-01-08,きんでんトリニティーブリッツ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,95,29,14,0.30526315789473685,0.15789473684210525,9.67,6,2,1,33.3,7,2.33,61,1,5,13,7.0,62,35,0,56.5
2011-01-08,つくばユナイテッドSunGAIA,1,,菊池孝一,3,□,nan,■,■,nan,4,1,0,0.25,0.25,0.33,0,0,0,-,1,0.33,5,0,1,1,5.0,1,1,0,100.0
2011-01-08,つくばユナイテッドSunGAIA,3,,和井田剛史,4,■,■,■,■,nan,35,16,5,0.45714285714285713,0.3142857142857143,4.00,9,6,0,66.7,2,0.50,15,1,5,2,8.7,8,3,0,37.5
2011-01-08,つくばユナイテッドSunGAIA,8,,出耒田敬,4,■,■,■,■,nan,16,7,1,0.4375,0.375,1.75,0,0,0,-,4,1.00,13,0,4,4,7.7,0,0,0,-
2011-01-08,つくばユナイテッドSunGAIA,9,,安井勇誠,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,2,16.7,0,0,0,-
2011-01-08,つくばユナイテッドSunGAIA,10,L,冨田周平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,つくばユナイテッドSunGAIA,12,,前田一誠,1,nan,□,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,1,0,0,0,0.0,0,0,0,-
2011-01-08,つくばユナイテッドSunGAIA,13,,赤木貴雅,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,つくばユナイテッドSunGAIA,15,,矢野諒介,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,1,0.25,10,0,0,5,12.5,0,0,0,-
2011-01-08,つくばユナイテッドSunGAIA,17,,高橋寛記,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,つくばユナイテッドSunGAIA,18,,加藤陽一,3,■,■,■,nan,nan,11,3,1,0.2727272727272727,0.18181818181818182,1.00,1,0,0,0.0,1,0.33,8,0,1,4,12.5,26,15,0,57.7
2011-01-08,つくばユナイテッドSunGAIA,19,,久原大輝,2,nan,nan,□,■,nan,3,1,1,0.3333333333333333,0.0,0.50,0,0,0,-,0,-,4,0,3,0,0.0,13,6,0,46.2
2011-01-08,つくばユナイテッドSunGAIA,20,,椿山竜介,4,■,■,□,□,nan,11,6,2,0.5454545454545454,0.36363636363636365,1.50,0,0,0,-,0,-,4,0,4,0,0.0,2,2,0,100.0
2011-01-08,つくばユナイテッドSunGAIA,22,L,吉野淳,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,29,17,0,58.6
2011-01-08,つくばユナイテッドSunGAIA,25,,高橋賢行,4,■,■,■,■,nan,32,13,2,0.40625,0.34375,3.25,15,6,1,40.0,2,0.50,24,3,2,8,19.2,0,0,0,-
2011-01-08,つくばユナイテッドSunGAIA,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,113,47,12,0.415929203539823,0.30973451327433627,11.75,25,12,1,48.0,11,2.75,87,4,20,26,11.4,79,44,0,55.7
2011-01-08,ジェイテクトSTINGS,1,,鈴木康晋,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,ジェイテクトSTINGS,2,,金丸晃大,4,■,■,■,■,nan,6,0,0,0.0,0.0,-,0,0,0,-,3,0.75,15,0,0,4,6.7,0,0,0,-
2011-01-08,ジェイテクトSTINGS,3,,小野孝宏,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,ジェイテクトSTINGS,4,,清野真一,3,□,■,■,nan,nan,23,9,1,0.391304347826087,0.34782608695652173,3.00,9,4,1,44.4,1,0.33,11,3,2,3,32.3,0,0,0,-
2011-01-08,ジェイテクトSTINGS,5,,豊田昇平,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,ジェイテクトSTINGS,6,,高橋慎治,4,■,■,■,■,nan,2,1,1,0.5,0.0,0.25,0,0,0,-,0,-,19,4,4,7,27.1,1,0,0,0.0
2011-01-08,ジェイテクトSTINGS,8,,松崎良輔,4,■,■,■,■,nan,12,6,2,0.5,0.3333333333333333,1.50,0,0,0,-,1,0.25,11,0,0,0,0.0,0,0,0,-
2011-01-08,ジェイテクトSTINGS,9,,石田敬喜,4,■,■,■,■,nan,33,15,3,0.45454545454545453,0.36363636363636365,3.75,3,1,1,33.3,0,-,15,0,2,3,5.0,33,20,0,60.6
2011-01-08,ジェイテクトSTINGS,10,,松原広輔,4,■,■,■,■,nan,21,9,1,0.42857142857142855,0.38095238095238093,2.25,1,0,0,0.0,3,0.75,16,1,6,7,15.9,16,7,0,43.8
2011-01-08,ジェイテクトSTINGS,11,,其原健太,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2011-01-08,ジェイテクトSTINGS,12,L,興梠亮,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,10,0,62.5
