試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-15,1,,ストレジェクパトリック,4,■,■,■,■,,50,22,6,0.44,0.32,5.50,19,9,3,47.4,1,0.25,16,1,4,3,4.7,1,0,0,0.0
2019-12-15,2,,須貝祐介,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,3,,田上佑作,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,5,,笠利真吾,1,,□,,,,2,1,0,0.5,0.5,1.00,0,0,0,-,0,-,3,0,1,0,-8.3,1,0,1,50.0
2019-12-15,7,,栗木勇,4,■,■,■,■,,16,7,3,0.4375,0.25,1.75,0,0,0,-,1,0.25,11,0,2,3,2.3,22,16,3,79.5
2019-12-15,9,,池田幸太,4,■,■,■,■,,24,14,2,0.5833333333333334,0.5,3.50,4,2,1,50.0,0,-,15,1,1,3,10.0,29,7,5,32.8
2019-12-15,12,L,山本憲吾,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,22,14,4,72.7
2019-12-15,13,,椿芽久,2,■,■,,,,0,0,0,,,-,0,0,0,-,0,-,4,0,0,0,0.0,0,0,0,-
2019-12-15,14,,矢貫龍馬,4,■,■,■,■,,14,8,2,0.5714285714285714,0.42857142857142855,2.00,0,0,0,-,1,0.25,15,0,2,4,3.3,1,1,0,100.0
2019-12-15,16,,森崎健史,4,■,■,■,■,,12,9,1,0.75,0.6666666666666666,2.25,0,0,0,-,2,0.50,17,3,1,4,22.1,5,3,0,60.0
2019-12-15,17,,松村文斗,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,18,L,大沢健太郎,4,〇,〇,〇,〇,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-15,21,,高澤和貴,4,□,□,□,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,4,0,100.0
2019-12-15,24,,長田翼,3,,□,■,■,,0,0,0,,,-,0,0,0,-,1,0.33,6,0,0,1,4.2,0,0,0,-
2019-12-15,チーム合計,チーム合計,チーム合計,4,,,,,,118,61,14,0.5169491525423728,0.3983050847457627,15.25,23,11,4,47.8,6,1.50,87,5,11,18,7.8,85,45,13,60.6
