試合日,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2020-01-18,1,,ストレジェクパトリック,4,■,■,■,■,,33,11,3,0.3333333333333333,0.24242424242424243,2.75,11,5,0,45.5,0,-,15,2,4,3,11.7,0,0,0,-
2020-01-18,2,,須貝祐介,1,,,□,,,3,1,0,0.3333333333333333,0.3333333333333333,1.00,1,0,0,0.0,0,-,1,0,1,0,-25.0,0,0,0,-
2020-01-18,5,,笠利真吾,4,■,■,■,■,,25,11,1,0.44,0.4,2.75,0,0,0,-,0,-,19,0,2,5,3.9,30,14,7,58.3
2020-01-18,7,,栗木勇,1,,,□,,,3,2,0,0.6666666666666666,0.6666666666666666,2.00,0,0,0,-,0,-,1,0,1,0,-25.0,2,2,0,100.0
2020-01-18,9,,池田幸太,4,■,■,■,■,,25,14,2,0.56,0.48,3.50,4,3,1,75.0,1,0.25,11,2,4,2,13.6,27,7,9,42.6
2020-01-18,12,L,山本憲吾,4,●,●,●,●,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,16,6,4,50.0
2020-01-18,13,,椿芽久,4,■,■,■,■,,2,1,0,0.5,0.5,0.25,0,0,0,-,2,0.50,9,0,0,1,2.8,0,0,0,-
2020-01-18,14,,矢貫龍馬,4,■,■,■,■,,10,5,0,0.5,0.5,1.25,0,0,0,-,5,1.25,15,1,0,2,10.0,4,3,0,75.0
2020-01-18,15,,波佐間泰平,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-18,16,,森崎健史,4,■,■,■,■,,12,7,1,0.5833333333333334,0.5,1.75,0,0,0,-,2,0.50,12,0,2,4,4.2,2,1,0,50.0
2020-01-18,17,,松村文斗,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-18,18,L,大沢健太郎,0,,,,,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2020-01-18,21,,高澤和貴,3,□,□,,□,,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,1,0,50.0
2020-01-18,24,,長田翼,1,,,□,,,0,0,0,,,-,0,0,0,-,1,1.00,2,0,0,0,0.0,0,0,0,-
2020-01-18,チーム合計,チーム合計,チーム合計,4,,,,,,113,52,7,0.46017699115044247,0.39823008849557523,13.00,16,8,1,50.0,11,2.75,85,5,14,17,6.8,83,34,20,53.0
