試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2019-04-06,久光製薬スプリングス,東レアローズ,2,,古藤千鶴,3,■,■,■,nan,nan,1,1,0,100.0,100.0,0.33,0,0,0,-,0,-,13,1,0,5,17.3,0,0,0,-,2
2019-04-06,久光製薬スプリングス,東レアローズ,3,,新鍋理沙,3,■,■,■,nan,nan,19,8,2,42.1,31.6,2.67,0,0,0,-,1,0.33,17,2,1,5,17.6,9,3,3,50.0,11
2019-04-06,久光製薬スプリングス,東レアローズ,4,,岩坂名奈,3,■,■,■,nan,nan,8,4,0,50.0,50.0,1.33,0,0,0,-,1,0.33,14,0,0,3,5.4,0,0,0,-,5
2019-04-06,久光製薬スプリングス,東レアローズ,6,,石井優希,3,■,■,■,nan,nan,38,15,1,39.5,36.8,5.00,1,0,0,0.0,2,0.67,11,0,0,5,11.4,25,13,8,68.0,17
2019-04-06,久光製薬スプリングス,東レアローズ,8,,野本梨佳,3,■,■,■,nan,nan,26,8,4,30.8,15.4,2.67,3,1,0,33.3,0,-,8,1,1,2,15.6,9,4,2,55.6,9
2019-04-06,久光製薬スプリングス,東レアローズ,10,L,座安琴希,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-06,久光製薬スプリングス,東レアローズ,11,,栄絵里香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-06,久光製薬スプリングス,東レアローズ,12,,今村優香,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-06,久光製薬スプリングス,東レアローズ,14,,森谷史佳,2,nan,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-06,久光製薬スプリングス,東レアローズ,16,,アキンラデウォフォルケ,3,■,■,■,nan,nan,13,8,1,61.5,53.8,2.67,0,0,0,-,4,1.33,10,1,1,4,17.5,0,0,0,-,13
2019-04-06,久光製薬スプリングス,東レアローズ,18,L,戸江真奈,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,13,3,4,38.5,0
2019-04-06,久光製薬スプリングス,東レアローズ,20,,筒井さやか,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,2,2,0,100.0,0
2019-04-06,久光製薬スプリングス,東レアローズ,22,,井上愛里沙,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2019-04-06,久光製薬スプリングス,東レアローズ,25,,加藤光,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,1,0,0,33.3,0,0,0,-,1
2019-04-06,久光製薬スプリングス,東レアローズ,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,105,44,8,41.9,34.3,14.67,4,1,0,25.0,8,2.67,76,6,3,24,14.8,58,25,17,57.8,58
