試合日,チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率
2019-12-14,柏エンゼルクロス,1,L,鈴木遥,3,〇,〇,〇,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,柏エンゼルクロス,2,,城野真衣,1,nan,□,nan,nan,nan,3,0,2,0.0,-0.6666666666666666,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,柏エンゼルクロス,4,,石川綾菜,3,■,■,■,nan,nan,12,2,0,0.16666666666666666,0.16666666666666666,0.67,0,0,0,-,1,0.33,6,0,1,2,4.2,1,1,0,100.0
2019-12-14,柏エンゼルクロス,7,,渋川小夏,3,■,■,■,nan,nan,27,7,2,0.25925925925925924,0.18518518518518517,2.33,0,0,0,-,0,-,6,0,1,0,-4.2,19,4,4,31.6
2019-12-14,柏エンゼルクロス,9,,岡村真衣,3,■,■,■,nan,nan,1,0,1,0.0,-1.0,-,0,0,0,-,0,-,12,0,0,3,6.2,1,0,0,0.0
2019-12-14,柏エンゼルクロス,13,,木村汐里,3,■,■,■,nan,nan,35,5,5,0.14285714285714285,0.0,1.67,0,0,0,-,0,-,7,0,2,2,0.0,19,12,4,73.7
2019-12-14,柏エンゼルクロス,14,L,鶴ヶ崎佳寿葉,3,●,●,●,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,21,12,3,64.3
2019-12-14,柏エンゼルクロス,16,,名原寧音,3,□,□,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,0,0.0,1,0,0,0.0
2019-12-14,柏エンゼルクロス,18,,徳石あかり,3,■,■,■,nan,nan,13,4,0,0.3076923076923077,0.3076923076923077,1.33,0,0,0,-,0,-,7,0,0,1,3.6,2,1,0,50.0
2019-12-14,柏エンゼルクロス,19,,鶴田佳菜,3,■,■,■,nan,nan,37,13,2,0.35135135135135137,0.2972972972972973,4.33,1,0,1,0.0,0,-,8,0,1,0,-3.1,0,0,0,-
2019-12-14,柏エンゼルクロス,20,,古川友,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,7,3,2,57.1
2019-12-14,柏エンゼルクロス,21,,松原南,2,□,nan,□,nan,nan,7,2,0,0.2857142857142857,0.2857142857142857,1.00,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-
2019-12-14,柏エンゼルクロス,チーム合計,チーム合計,チーム合計,3,nan,nan,nan,nan,nan,135,33,12,0.24444444444444444,0.15555555555555556,11.00,1,0,1,0.0,1,0.33,48,0,5,8,1.6,71,33,13,55.6
