試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,1,,山田脩造,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,2,,山近哲,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,4,,内山正平,1,nan,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,0,1,8.3,0,0,0,-,0
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,5,,前田一誠,4,■,■,■,■,nan,0,0,0,,,-,0,0,0,-,2,0.50,10,0,0,4,10.0,1,0,0,0.0,2
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,6,,近裕崇,4,■,■,■,■,nan,9,5,0,55.6,55.6,1.25,0,0,0,-,1,0.25,16,0,2,7,7.8,1,0,1,50.0,6
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,7,,白岩直也,4,■,■,■,■,nan,8,1,1,12.5,0.0,0.25,1,0,1,0.0,1,0.25,12,0,2,3,2.1,42,18,8,52.4,2
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,10,L,古賀幸一郎,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,25,11,4,52.0,0
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,11,,傳田亮太,4,■,■,■,■,nan,17,10,1,58.8,52.9,2.50,1,1,0,100.0,3,0.75,16,0,3,8,7.8,0,0,0,-,13
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,12,,高松卓矢,4,■,■,■,■,nan,36,16,1,44.4,41.7,4.00,8,4,0,50.0,0,-,14,1,2,7,16.1,13,1,4,23.1,17
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,13,,岡本秀明,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,2,0,-25.0,0,0,0,-,0
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,14,,椿山竜介,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,15,,オムルチェンイゴール,4,■,■,■,■,nan,57,31,5,54.4,45.6,7.75,25,14,4,56.0,1,0.25,20,2,1,11,22.5,1,0,0,0.0,34
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,17,L,渡邊侑磨,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,20,,川口太一,4,□,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,4,2,1,62.5,0
2018-03-03,豊田合成トレフェルサ,JTサンダーズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,127,63,8,49.6,43.3,15.75,35,19,5,54.3,8,2.00,93,3,12,41,11.0,87,32,18,47.1,74
