試合日,チーム,相手チーム,背番号,リベロ,名前,出場数,1,2,3,4,5,アタック打数,アタック得点,アタック失点,アタック決定率,アタック効果率,アタックセット平均,バックアタック打数,バックアタック得点,バックアタック失点,バックアタック決定率,ブロック得点,ブロックセット平均,サーブ打数,サーブ得点,サーブ失点,サーブ効果,サーブ効果率,受数,サーブレシーブ成功・優,サーブレシーブ成功・良,サーブレシーブ成功率,総得点
2013-03-31,パナソニックパンサーズ,東レアローズ,2,,宇佐美大輔,4,■,■,■,■,nan,1,0,0,0.0,0.0,-,0,0,0,-,3,0.75,13,0,3,4,7.7,0,0,0,-,3
2013-03-31,パナソニックパンサーズ,東レアローズ,3,,山添信也,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-03-31,パナソニックパンサーズ,東レアローズ,4,,伊東勇樹,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-03-31,パナソニックパンサーズ,東レアローズ,5,,山本隆弘,4,□,□,□,□,nan,1,0,0,0.0,0.0,-,1,0,0,0.0,0,-,8,3,1,2,38.8,0,0,0,-,3
2013-03-31,パナソニックパンサーズ,東レアローズ,6,,白澤健児,4,■,■,■,■,nan,13,9,0,69.2,69.2,2.25,0,0,0,-,3,0.75,11,0,3,2,4.5,0,0,0,-,12
2013-03-31,パナソニックパンサーズ,東レアローズ,7,L,山本拓矢,0,nan,nan,nan,nan,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,0,0,0,-,0
2013-03-31,パナソニックパンサーズ,東レアローズ,8,,川村慎二,4,■,■,■,■,nan,16,8,1,50.0,43.8,2.00,2,0,0,0.0,0,-,20,0,0,11,13.8,31,15,0,48.4,8
2013-03-31,パナソニックパンサーズ,東レアローズ,10,,深津英臣,2,□,nan,nan,□,nan,0,0,0,,,-,0,0,0,-,0,-,2,0,0,1,12.5,0,0,0,-,0
2013-03-31,パナソニックパンサーズ,東レアローズ,11,,タヴァレスジョンパウロ,4,■,■,■,■,nan,51,27,3,52.9,47.1,6.75,18,9,2,50.0,1,0.25,15,1,5,3,10.3,6,5,0,83.3,29
2013-03-31,パナソニックパンサーズ,東レアローズ,13,,枩田優介,4,■,■,■,■,nan,7,5,0,71.4,71.4,1.25,0,0,0,-,1,0.25,8,0,1,2,6.2,0,0,0,-,6
2013-03-31,パナソニックパンサーズ,東レアローズ,14,,渡辺奏吾,2,□,nan,□,nan,nan,0,0,0,,,-,0,0,0,-,0,-,3,0,2,1,8.3,0,0,0,-,0
2013-03-31,パナソニックパンサーズ,東レアローズ,15,,福澤達哉,4,■,■,■,■,nan,32,16,3,50.0,40.6,4.00,12,5,2,41.7,1,0.25,11,0,2,3,6.8,14,6,0,42.9,17
2013-03-31,パナソニックパンサーズ,東レアローズ,17,L,永野健,4,●,●,●,●,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,32,26,0,81.2,0
2013-03-31,パナソニックパンサーズ,東レアローズ,18,,谷村孝,3,nan,□,□,□,nan,0,0,0,,,-,0,0,0,-,0,-,0,0,0,0,-,1,1,0,100.0,0
2013-03-31,パナソニックパンサーズ,東レアローズ,チーム合計,チーム合計,チーム合計,4,nan,nan,nan,nan,nan,121,65,7,53.7,47.9,16.25,33,14,4,42.4,9,2.25,91,4,17,29,11.7,84,53,0,63.1,78
